 enable_debug_mode 
-------------------
                 0
(1 row)

Timing is on.
 c_custkey |       c_name       |    revenue    |  c_acctbal  |     n_name     |                c_address                 |     c_phone     |                                                      c_comment                                                       
      8099 | Customer#000008099 | 0.000000      | 681.440002  | EGYPT          | OchK2qCQdbgIWVuU0Cl6s2pTkCJdS            | 14-751-499-1647 | s detect bold, silent dolphins. busy, regular pinto 
      8102 | Customer#000008102 | 0.000000      | 5373.450195 | ALGERIA        | 787ktPrvrcB                              | 10-555-471-7227 | fix after the carefully unusual accounts. special, ironic requests after the furiously bold requests affix fluffil
      8104 | Customer#000008104 | 0.000000      | 9798.610352 | ETHIOPIA       | JRdrtOvpjmzPG                            | 15-127-289-5957 | e blithely against the express, pending pinto beans. quickly ex
      8107 | Customer#000008107 | 0.000000      | 1072.540039 | UNITED KINGDOM | FqE2L Cka72CtHC49Njd9eBk6aC91bq683r      | 33-499-896-6718 | s was blithely across the regular deposits. carefully regular requests wake carefully alon
      8111 | Customer#000008111 | 0.000000      | 7151.379883 | UNITED KINGDOM | YosyvATrdeqmAlF7ms3ajm                   | 33-226-352-1880 | eposits. quickly even dependencies lose slyly pending request
      8116 | Customer#000008116 | 0.000000      | 8851.200195 | RUSSIA         | 9dFXJwjwKWMKwcTSsvGtPAgg815              | 32-254-262-8851 |  theodolites detect: silent accounts play blithely regular instructions. silent, ironic packages th
      8126 | Customer#000008126 | 0.000000      | 4689.060059 | ROMANIA        | 6vIGEAKYQlM3mEekgOvbb5Yc                 | 29-921-190-8121 | l accounts doubt slyly. blithely regular accounts across the special, permanent deposits nag f
      8131 | Customer#000008131 | 0.000000      | 5266.669922 | EGYPT          | VGouJ6AK I xO                            | 14-398-827-7685 | permanently? pending, unusual accounts run alongside of the bold accounts. carefully ironic accounts above the e
      8134 | Customer#000008134 | 0.000000      | 3906.479980 | INDONESIA      | isWIkbyZkEd8,M35f,TWkueBNIVUykZyznqAV    | 19-950-321-6045 | lent, silent ideas can boost bl
      8135 | Customer#000008135 | 0.000000      | 6254.129883 | SAUDI ARABIA   | 1J6orbVqcn,axJZNzb9FENwVg59f             | 30-751-481-7625 | e to sleep fluffily furiously bold accounts. enticingly regular excuses cajole 
      8140 | Customer#000008140 | 0.000000      | 4435.250000 | MOZAMBIQUE     | zcNZJ7lVKEDOXZ F                         | 26-745-871-8462 | ly slow somas. slyly silent platelets sleep quickly across t
      8150 | Customer#000008150 | 0.000000      | 758.090027  | ALGERIA        | j0iDcckagBwBV4uCkhUst2TO                 | 10-923-375-2499 | sly about the furiously regular packages. even, ironic instructions according to the deposits h
      8155 | Customer#000008155 | 0.000000      | 1081.859985 | BRAZIL         | iqdPOGgJIjnMqfcyxk,                      | 12-971-290-7605 | n accounts. blithely regular deposits use furiously blithely bold requests. ironic, regular frets shall 
      8158 | Customer#000008158 | 0.000000      | 5595.120117 | INDONESIA      | qnqL1aIRrgeT8W2                          | 19-844-815-8438 | ckages. fluffily even packages cajole carefully blithely unusual ideas. 
      8159 | Customer#000008159 | 0.000000      | 7188.180176 | INDONESIA      | ywPM2839kE2                              | 19-804-470-6330 |  final packages hinder. slyly bold pinto beans haggle packages. sly
      8162 | Customer#000008162 | 0.000000      | 7254.350098 | ALGERIA        | T4fb7zp7 noz4jdCb gb 2zdGjhQ             | 10-293-137-4729 | d excuses are quickly unusual gifts! silent requests wake quickly silent asymptotes. bl
      8170 | Customer#000008170 | 0.000000      | 2480.689941 | JORDAN         | 4K5q6id8oIM                              | 23-767-400-8002 |  bold platelets after the quickly pending deposits boost alongside of the slyly ironic pinto
      8176 | Customer#000008176 | 0.000000      | 8797.990234 | MOZAMBIQUE     | yw2cxdZEBwx7do7YRJsAqjul                 | 26-637-349-3146 | sual theodolites. regular pinto beans wak
      8177 | Customer#000008177 | 0.000000      | 3826.469971 | CHINA          | 7xKQad8uhCdrWZsNCxChkskJy8cmV            | 28-358-170-4387 | theodolites toward the silent deposits wake furiously exp
      8179 | Customer#000008179 | 0.000000      | 8763.889648 | CANADA         | F,WNNxj9EuoSwa72bHXpSD1Pgqvdqe7,Lc5Eebk  | 13-719-620-8066 | y sly packages need to boost p
      8180 | Customer#000008180 | 0.000000      | 2819.370117 | RUSSIA         | uXfIMF9eRxKR8ZAgWs7x6                    | 32-520-604-5730 | lithely fluffily regular excuses. silently even deposits around the carefully ir
      8183 | Customer#000008183 | 0.000000      | 5140.149902 | INDONESIA      | vWS5gj yyR                               | 19-971-667-6856 | ronic accounts. furiously ironic deposits accor
      8195 | Customer#000008195 | 0.000000      | -341.950012 | ALGERIA        | muhO,0zSMMQS7NuaWkMXbQTIYJjhC            | 10-384-490-8082 | sts cajole slyly regular requests. regular foxes sublate furiously regular 
      8198 | Customer#000008198 | 0.000000      | 6476.879883 | MOZAMBIQUE     | Hcc1s0ImFXSg1LmB3KrsUzl                  | 26-607-955-4780 |  beans. carefully even requests are. sly
      8200 | Customer#000008200 | 0.000000      | -16.219999  | ETHIOPIA       | 2 3VLhFFYtfdZdIkP2bLrcQg ga              | 15-807-772-7519 | es haggle above the carefully ironic id
      8212 | Customer#000008212 | 0.000000      | 3307.100098 | ROMANIA        | uidgmEJGhVX1zNUQBhd9USEaYDgiVTyB9h       | 29-892-817-1453 | arefully around the express, blithe requests. unusual dolphins s
      8218 | Customer#000008218 | 0.000000      | 4650.310059 | CHINA          | RRqu93KRujwx                             | 28-496-133-6876 |  slyly carefully regular requests. 
      8221 | Customer#000008221 | 0.000000      | 276.010010  | MOZAMBIQUE     | AgFr0QuzRvmJOvK Me8a7OQvSQx0Ea           | 26-283-322-8580 |  carefully even requests. express pinto beans cajole. even, regular hockey players across the blit
      8228 | Customer#000008228 | 0.000000      | 2863.520020 | CANADA         | WJ9WpRU,TXfaIlsHsn68QLFS,KFV             | 13-512-626-6926 | long the fluffily final packages
      8233 | Customer#000008233 | 0.000000      | 6632.790039 | INDONESIA      | dvTkeJA6Zd6En                            | 19-134-394-7331 | run. even accounts haggle bold, unusual dinos-- slyly unusual ideas sl
      8236 | Customer#000008236 | 0.000000      | 1032.219971 | GERMANY        | WrdEphku7lp qFtvn                        | 17-700-806-9008 | lar packages. blithely bold packages are quickly after the regular, ruthless theodolit
      8237 | Customer#000008237 | 0.000000      | -569.450012 | EGYPT          | ECOO16YFTbL7gofdCvME2mI                  | 14-136-209-6373 | ithely final accounts. fluffily final platelets after the furiously even d
      8239 | Customer#000008239 | 0.000000      | 8848.620117 | GERMANY        | e5ARXNlW3xIVhkecmbIKU                    | 17-165-499-7447 | ag carefully among the blithely ironic courts. furiously regular deposits boost slyly accounts: carefully 
      8242 | Customer#000008242 | 0.000000      | 6322.089844 | ETHIOPIA       | P2n4nJhy,UqSo2s43YfSvYJDZ6lk             | 15-792-676-1184 | slyly regular packages haggle carefully ironic ideas. courts are furiously. furiously unusual theodolites cajole. i
      8246 | Customer#000008246 | 0.000000      | 4210.279785 | PERU           | K6 gY2r U8TQNb6xewk3D,1rYO               | 27-764-483-8792 | onic foxes above the blithely unusual deposits boost along the c
      8248 | Customer#000008248 | 0.000000      | 8366.900391 | EGYPT          | HiBkcOROjQRMTmAgADotK5d9L8psc1J,         | 14-157-794-4440 | yly unusual ideas. silent, final platelets detect furiously even theodolites. permanently express asymptotes
      8249 | Customer#000008249 | 0.000000      | 7609.790039 | INDIA          | ZChdeE lf0T45FWW11rCf                    | 18-488-972-1268 | lets detect quickly special requests. requests will
      8251 | Customer#000008251 | 0.000000      | 9737.019531 | CHINA          | qsxM2fND5rrQupAAbsL67HyTq8mHtR1TzD       | 28-719-123-5908 | egularly pending pinto beans. express dolphins are quickly. furio
      8263 | Customer#000008263 | 0.000000      | 1364.219971 | UNITED KINGDOM | hfm5lkx1jKWDiPHCRSaoLByhfjzHm7           | 33-712-534-6348 | ly bold deposits. pending deposits use quickly always stealthy Tiresias. fur
      8264 | Customer#000008264 | 0.000000      | 2371.850098 | GERMANY        | 7i5aawViMtiz,tXr18sD8EHZMPjxY7J9oRHLC    | 17-173-426-7041 | uriously about the furiously special dependencies. even foxes use carefully after the express, special theodoli
      8276 | Customer#000008276 | 0.000000      | 2381.050049 | UNITED STATES  | evhFQ1YqmLx                              | 34-766-821-9039 | its haggle furiously alongside of the furiously unusual deposits. bl
      8282 | Customer#000008282 | 0.000000      | 2897.409912 | SAUDI ARABIA   | kwyaeEVfGMC7LwkgRqX XDpJRzhdfjcvS        | 30-413-629-1620 | e quickly regular platelets haggle fluffily alongside of the quickly final courts. slyly final foxes about th
      8287 | Customer#000008287 | 0.000000      | -384.070007 | EGYPT          | VFX1fU0Bz8H3LjWUamM,ZV                   | 14-245-231-8186 |  furiously about the slyly express instructions. dependencies cajole slyly accord
      8291 | Customer#000008291 | 0.000000      | 7610.839844 | SAUDI ARABIA   | R4jiBacsff4NVOvqRKhWSoRHMTNS             | 30-736-243-1404 | ndencies are carefully above the slyly ironic dependencies. blithely p
      8296 | Customer#000008296 | 0.000000      | 106.790001  | INDIA          | JFBcDdArZ5U15YdMQ                        | 18-792-813-5416 | zzle. blithely regular instructions cajol
      8299 | Customer#000008299 | 0.000000      | 8867.209961 | UNITED STATES  | IYty48SNFSO4Fi7sQdCPqM                   | 34-894-593-6615 | out the ideas. fluffily unusual accounts was. ideas lose blithely under the theodolites. regular reque
      8302 | Customer#000008302 | 0.000000      | 8284.209961 | INDONESIA      | wwaKMgmsLoXKj pJBgZdqjBVonYJw4ZDMbLmhY   | 19-910-917-9071 | efully carefully pending theodolites. slyly final excuses nag blithely quickly express theodolites
      8305 | Customer#000008305 | 0.000000      | 4350.439941 | CANADA         | 2CETp2L7SGCLjko3YZgYeph4Se               | 13-683-821-6803 | nag slyly among the unusual accounts. slyly regu
      8306 | Customer#000008306 | 0.000000      | 9852.919922 | SAUDI ARABIA   | N4GNAqIMdufZ7UO0UAsubFqy                 | 30-496-807-9328 | even requests. daringly silent multipliers wake slyly. slyly final ideas sleep carefully
      8315 | Customer#000008315 | 0.000000      | 8066.189941 | RUSSIA         | aobdTPmNBcY41NtGATTUoKFk9akWziAIBI       | 32-344-574-9497 |  packages. sheaves use quickly. quickly ruthle
      8317 | Customer#000008317 | 0.000000      | 8865.519531 | JORDAN         | NfN0fZJcbn281YYJ                         | 23-108-141-5096 | s according to the packages wake along the quickly pending deposits. ironic, iro
      8324 | Customer#000008324 | 0.000000      | 7774.430176 | MOZAMBIQUE     | 1OCZndR25ZH8BJugjLwu3aeHGbLKUE           | 26-827-330-7724 | courts wake silent dinos. slyly idle ideas wake bold pinto beans. slyly regular theodol
      8327 | Customer#000008327 | 0.000000      | 9715.709961 | CHINA          | XFRw01I1QOm5iiF  RaCIOT0jQee6eWpm3       | 28-110-281-2979 | es detect. carefully special instructions grow regular packages. quickly special 
      8330 | Customer#000008330 | 0.000000      | 7650.120117 | GERMANY        | tPeFqMrIp8OJkFnl0cFG                     | 17-330-682-6753 | structions haggle carefully carefully final deposits. furiously ironic courts sleep fu
      8335 | Customer#000008335 | 0.000000      | 3611.800049 | IRAQ           | v,tCt3s7QCgBlPIabIjbH,8Xzg2cu            | 21-748-318-5647 | iously about the ideas. deposits are carefully according to the instructions. carefully regular deposits int
      8350 | Customer#000008350 | 0.000000      | 9619.080078 | RUSSIA         | ux85kTK91gHTUBukBkGVZ,mJ6iYRpT6KkKejDn   | 32-776-294-9328 |  slyly final requests cajole along the slyly ironic patterns. furiously final deposits cajole quickly am
      8351 | Customer#000008351 | 0.000000      | 9930.540039 | CANADA         | rlWk2XBPE5 rpR                           | 13-489-770-6873 | slyly for the furiously even packages. furiously ironic accounts are fluffily. quickl
      8354 | Customer#000008354 | 0.000000      | 7771.290039 | MOZAMBIQUE     | p0GJpJmNvKcDGw4ZE2xy0po                  | 26-273-486-3090 |  final theodolites across the carefully 
      8356 | Customer#000008356 | 0.000000      | 8582.990234 | FRANCE         | 0W9rPYxya7AA0Nw                          | 16-798-795-8376 | s. blithely bold requests play slyly around the
      8360 | Customer#000008360 | 0.000000      | 585.940002  | FRANCE         | qndOuKDXVpy0H                            | 16-305-856-1191 | ic ideas affix pending accounts. slyly busy instructions nag furiously ironic, ironic packages. furi
      8362 | Customer#000008362 | 0.000000      | -458.920013 | ROMANIA        | v,hfgV3QYsuHjULjr2zpIbdi0qg              | 29-891-573-5549 | tions haggle quickly after the silent platelets. blithel
      8371 | Customer#000008371 | 0.000000      | 7404.149902 | GERMANY        | iM7phnet7s6IybFUlK6YOAt                  | 17-496-561-8872 |  beans. deposits cajole carefully blithely final foxes. blithely special instructions are blithely quickly fina
      8389 | Customer#000008389 | 0.000000      | 9467.309570 | FRANCE         | pMGEsJjRA6gvNoYptHNTt1qU8DQMwrxgT,XY3Ue  | 16-299-723-6156 | he blithely express dolphins. unusual ideas haggle against the blithely ironic accounts. furiously even depos
      8399 | Customer#000008399 | 0.000000      | 2497.610107 | PERU           | Hk0n1kJRl0i0TlGBchBYX60Jc4aqu41z         | 27-808-721-9223 | lyly regular theodolites. even, reg
      8404 | Customer#000008404 | 0.000000      | 2040.040039 | KENYA          | xy2xOdGOxExMj9IsFKCCLEJlR9Aje4zwVS8fmSAj | 24-989-437-3304 | fily ironic accounts cajole according to the carefully r
      8410 | Customer#000008410 | 0.000000      | 3838.550049 | UNITED KINGDOM | qrt1ICu5nqz6Dv VoesIZYG6fu0t4A2fAt       | 33-528-187-5085 | ts integrate busily above the pending excuses. carefully final 
      8416 | Customer#000008416 | 0.000000      | -313.869995 | VIETNAM        | I45kPaFj05MGvFjBNqBXcis5dS F6gh5P        | 31-977-338-1811 |  carefully about the slyly ironic requests. evenly special accounts wake. stealthily express accounts cajole
      8417 | Customer#000008417 | 0.000000      | 2790.300049 | GERMANY        | pOqeDuUHwyvQ JUJfnbRU w5                 | 17-613-378-8462 | lly carefully final accounts. bold
      8428 | Customer#000008428 | 0.000000      | -793.799988 | JORDAN         | jHlv2pOxUO7eXr8iurzxd7F3vmz8             | 23-700-361-9282 | luffily around the bold theodolites. furiously pending ideas wake
      8429 | Customer#000008429 | 0.000000      | -460.140015 | IRAN           | KYVMlJCBODtM7z7S2aeoVCOKIVaPtACbpKTA     | 20-107-286-2859 | ent platelets. quickly silent deposits cajole. furiously express instructions against the express, final ide
